Time,Voltage
00:00:00.001000,-182.39999999999998
00:00:00.002000,-102.6
00:00:00.003000,0.0
00:00:00.004000,95.0
00:00:00.005000,186.2
00:00:00.006000,-182.39999999999998
00:00:00.007000,-102.6
00:00:00.008000,0.0
00:00:00.009000,95.0
00:00:00.010000,186.2
00:00:00.011000,-182.39999999999998
00:00:00.012000,-102.6
00:00:00.013000,0.0
00:00:00.014000,95.0
00:00:00.015000,186.2
00:00:00.016000,-182.39999999999998
00:00:00.017000,-102.6
00:00:00.018000,0.0
00:00:00.019000,95.0
00:00:00.020000,186.2
00:00:00.021000,-182.39999999999998
00:00:00.022000,-102.6
00:00:00.023000,0.0
00:00:00.024000,95.0
00:00:00.025000,186.2
00:00:00.026000,-182.39999999999998
00:00:00.027000,-102.6
00:00:00.028000,0.0
00:00:00.029000,95.0
00:00:00.030000,186.2
00:00:00.031000,-182.39999999999998
00:00:00.032000,-102.6
00:00:00.033000,0.0
00:00:00.034000,95.0
00:00:00.035000,186.2
00:00:00.036000,-182.39999999999998
00:00:00.037000,-102.6
00:00:00.038000,0.0
00:00:00.039000,95.0
00:00:00.040000,186.2
00:00:00.041000,-182.39999999999998
00:00:00.042000,-102.6
00:00:00.043000,0.0
00:00:00.044000,95.0
00:00:00.045000,186.2
00:00:00.046000,-182.39999999999998
00:00:00.047000,-102.6
00:00:00.048000,0.0
00:00:00.049000,95.0
00:00:00.050000,186.2
00:00:00.051000,-182.39999999999998
00:00:00.052000,-102.6
00:00:00.053000,0.0
00:00:00.054000,95.0
00:00:00.055000,186.2
00:00:00.056000,-182.39999999999998
00:00:00.057000,-102.6
00:00:00.058000,0.0
00:00:00.059000,95.0
00:00:00.060000,186.2
00:00:00.061000,-182.39999999999998
00:00:00.062000,-102.6
00:00:00.063000,0.0
00:00:00.064000,95.0
00:00:00.065000,186.2
00:00:00.066000,-182.39999999999998
00:00:00.067000,-102.6
00:00:00.068000,0.0
00:00:00.069000,95.0
00:00:00.070000,186.2
00:00:00.071000,-182.39999999999998
00:00:00.072000,-102.6
00:00:00.073000,0.0
00:00:00.074000,95.0
00:00:00.075000,186.2
00:00:00.076000,-182.39999999999998
00:00:00.077000,-102.6
00:00:00.078000,0.0
00:00:00.079000,95.0
00:00:00.080000,186.2
00:00:00.081000,-182.39999999999998
00:00:00.082000,-102.6
00:00:00.083000,0.0
00:00:00.084000,95.0
00:00:00.085000,186.2
00:00:00.086000,-182.39999999999998
00:00:00.087000,-102.6
00:00:00.088000,0.0
00:00:00.089000,95.0
00:00:00.090000,186.2
00:00:00.091000,-182.39999999999998
00:00:00.092000,-102.6
00:00:00.093000,0.0
00:00:00.094000,95.0
00:00:00.095000,186.2
00:00:00.096000,-182.39999999999998
00:00:00.097000,-102.6
00:00:00.098000,0.0
00:00:00.099000,95.0
00:00:00.100000,186.2
00:00:00.101000,-326.8
00:00:00.102000,-307.8
00:00:00.103000,-250.79999999999998
00:00:00.104000,-174.79999999999998
00:00:00.105000,-79.8
00:00:00.106000,11.399999999999999
00:00:00.107000,98.8
00:00:00.108000,186.2
00:00:00.109000,247.0
00:00:00.110000,296.4
00:00:00.111000,323.0
00:00:00.112000,304.0
00:00:00.113000,258.4
00:00:00.114000,186.2
00:00:00.115000,98.8
00:00:00.116000,0.0
00:00:00.117000,-95.0
00:00:00.118000,-186.2
00:00:00.119000,-250.79999999999998
00:00:00.120000,-300.2
00:00:00.121000,-326.8
00:00:00.122000,-307.8
00:00:00.123000,-250.79999999999998
00:00:00.124000,-174.79999999999998
00:00:00.125000,-79.8
00:00:00.126000,15.2
00:00:00.127000,102.6
00:00:00.128000,186.2
00:00:00.129000,250.79999999999998
00:00:00.130000,296.4
00:00:00.131000,319.2
00:00:00.132000,304.0
00:00:00.133000,258.4
00:00:00.134000,186.2
00:00:00.135000,95.0
00:00:00.136000,-3.8
00:00:00.137000,-98.8
00:00:00.138000,-190.0
00:00:00.139000,-254.6
00:00:00.140000,-300.2
00:00:00.141000,-326.8
00:00:00.142000,-311.59999999999997
00:00:00.143000,-250.79999999999998
00:00:00.144000,-174.79999999999998
00:00:00.145000,-76.0
00:00:00.146000,15.2
00:00:00.147000,106.39999999999999
00:00:00.148000,190.0
00:00:00.149000,250.79999999999998
00:00:00.150000,296.4
00:00:00.151000,323.0
00:00:00.152000,307.8
00:00:00.153000,258.4
00:00:00.154000,186.2
00:00:00.155000,95.0
00:00:00.156000,-7.6
00:00:00.157000,-106.39999999999999
00:00:00.158000,-193.79999999999998
00:00:00.159000,-254.6
00:00:00.160000,-300.2
00:00:00.161000,-330.59999999999997
00:00:00.162000,-311.59999999999997
00:00:00.163000,-250.79999999999998
00:00:00.164000,-174.79999999999998
00:00:00.165000,-79.8
00:00:00.166000,19.0
00:00:00.167000,110.19999999999999
00:00:00.168000,190.0
00:00:00.169000,250.79999999999998
00:00:00.170000,296.4
00:00:00.171000,323.0
00:00:00.172000,307.8
00:00:00.173000,258.4
00:00:00.174000,186.2
00:00:00.175000,95.0
00:00:00.176000,-7.6
00:00:00.177000,-110.19999999999999
00:00:00.178000,-193.79999999999998
00:00:00.179000,-258.4
00:00:00.180000,-300.2
00:00:00.181000,-326.8
00:00:00.182000,-311.59999999999997
00:00:00.183000,-250.79999999999998
00:00:00.184000,-171.0
00:00:00.185000,-76.0
00:00:00.186000,19.0
00:00:00.187000,110.19999999999999
00:00:00.188000,190.0
00:00:00.189000,250.79999999999998
00:00:00.190000,296.4
00:00:00.191000,323.0
00:00:00.192000,307.8
00:00:00.193000,258.4
00:00:00.194000,186.2
00:00:00.195000,95.0
00:00:00.196000,-11.399999999999999
00:00:00.197000,-110.19999999999999
00:00:00.198000,-197.6
00:00:00.199000,-258.4
00:00:00.200000,-304.0
00:00:00.201000,-326.8
00:00:00.202000,-311.59999999999997
00:00:00.203000,-250.79999999999998
00:00:00.204000,-171.0
00:00:00.205000,-76.0
00:00:00.206000,19.0
00:00:00.207000,114.0
00:00:00.208000,193.79999999999998
00:00:00.209000,250.79999999999998
00:00:00.210000,296.4
00:00:00.211000,323.0
00:00:00.212000,307.8
00:00:00.213000,258.4
00:00:00.214000,186.2
00:00:00.215000,91.19999999999999
00:00:00.216000,-11.399999999999999
00:00:00.217000,-110.19999999999999
00:00:00.218000,-197.6
00:00:00.219000,-258.4
00:00:00.220000,-304.0
00:00:00.221000,-326.8
00:00:00.222000,-311.59999999999997
00:00:00.223000,-250.79999999999998
00:00:00.224000,-171.0
00:00:00.225000,-76.0
00:00:00.226000,19.0
00:00:00.227000,114.0
00:00:00.228000,193.79999999999998
00:00:00.229000,254.6
00:00:00.230000,296.4
00:00:00.231000,323.0
00:00:00.232000,307.8
00:00:00.233000,258.4
00:00:00.234000,186.2
00:00:00.235000,95.0
00:00:00.236000,-7.6
00:00:00.237000,-110.19999999999999
00:00:00.238000,-197.6
00:00:00.239000,-258.4
00:00:00.240000,-307.8
00:00:00.241000,-326.8
00:00:00.242000,-307.8
00:00:00.243000,-250.79999999999998
00:00:00.244000,-174.79999999999998
00:00:00.245000,-76.0
00:00:00.246000,19.0
00:00:00.247000,114.0
00:00:00.248000,197.6
00:00:00.249000,254.6
00:00:00.250000,296.4
00:00:00.251000,323.0
00:00:00.252000,307.8
00:00:00.253000,258.4
00:00:00.254000,186.2
00:00:00.255000,95.0
00:00:00.256000,-7.6
00:00:00.257000,-110.19999999999999
00:00:00.258000,-197.6
00:00:00.259000,-258.4
00:00:00.260000,-304.0
00:00:00.261000,-326.8
00:00:00.262000,-307.8
00:00:00.263000,-250.79999999999998
00:00:00.264000,-174.79999999999998
00:00:00.265000,-76.0
00:00:00.266000,19.0
00:00:00.267000,114.0
00:00:00.268000,193.79999999999998
00:00:00.269000,254.6
00:00:00.270000,296.4
00:00:00.271000,323.0
00:00:00.272000,304.0
00:00:00.273000,258.4
00:00:00.274000,186.2
00:00:00.275000,95.0
00:00:00.276000,-7.6
00:00:00.277000,-110.19999999999999
00:00:00.278000,-197.6
00:00:00.279000,-258.4
00:00:00.280000,-304.0
00:00:00.281000,-326.8
00:00:00.282000,-307.8
00:00:00.283000,-250.79999999999998
00:00:00.284000,-174.79999999999998
00:00:00.285000,-76.0
00:00:00.286000,19.0
00:00:00.287000,114.0
00:00:00.288000,193.79999999999998
00:00:00.289000,250.79999999999998
00:00:00.290000,296.4
00:00:00.291000,323.0
00:00:00.292000,304.0
00:00:00.293000,258.4
00:00:00.294000,186.2
00:00:00.295000,95.0
00:00:00.296000,-7.6
00:00:00.297000,-106.39999999999999
00:00:00.298000,-197.6
00:00:00.299000,-262.2
00:00:00.300000,-304.0
00:00:00.301000,-326.8
00:00:00.302000,-307.8
00:00:00.303000,-250.79999999999998
00:00:00.304000,-174.79999999999998
00:00:00.305000,-79.8
00:00:00.306000,19.0
00:00:00.307000,114.0
00:00:00.308000,193.79999999999998
00:00:00.309000,254.6
00:00:00.310000,296.4
00:00:00.311000,323.0
00:00:00.312000,300.2
00:00:00.313000,258.4
00:00:00.314000,186.2
00:00:00.315000,95.0
00:00:00.316000,-7.6
00:00:00.317000,-106.39999999999999
00:00:00.318000,-197.6
00:00:00.319000,-258.4
00:00:00.320000,-304.0
00:00:00.321000,-326.8
00:00:00.322000,-307.8
00:00:00.323000,-250.79999999999998
00:00:00.324000,-174.79999999999998
00:00:00.325000,-79.8
00:00:00.326000,19.0
00:00:00.327000,110.19999999999999
00:00:00.328000,197.6
00:00:00.329000,250.79999999999998
00:00:00.330000,296.4
00:00:00.331000,323.0
00:00:00.332000,300.2
00:00:00.333000,258.4
00:00:00.334000,186.2
00:00:00.335000,95.0
00:00:00.336000,-3.8
00:00:00.337000,-102.6
00:00:00.338000,-193.79999999999998
00:00:00.339000,-258.4
00:00:00.340000,-304.0
00:00:00.341000,-326.8
00:00:00.342000,-307.8
00:00:00.343000,-250.79999999999998
00:00:00.344000,-174.79999999999998
00:00:00.345000,-79.8
00:00:00.346000,19.0
00:00:00.347000,110.19999999999999
00:00:00.348000,193.79999999999998
00:00:00.349000,250.79999999999998
00:00:00.350000,296.4
00:00:00.351000,323.0
00:00:00.352000,300.2
00:00:00.353000,258.4
00:00:00.354000,186.2
00:00:00.355000,95.0
00:00:00.356000,-3.8
00:00:00.357000,-106.39999999999999
00:00:00.358000,-193.79999999999998
00:00:00.359000,-258.4
00:00:00.360000,-304.0
00:00:00.361000,-326.8
00:00:00.362000,-307.8
00:00:00.363000,-250.79999999999998
00:00:00.364000,-174.79999999999998
00:00:00.365000,-79.8
00:00:00.366000,19.0
00:00:00.367000,114.0
00:00:00.368000,193.79999999999998
00:00:00.369000,250.79999999999998
00:00:00.370000,296.4
00:00:00.371000,323.0
00:00:00.372000,300.2
00:00:00.373000,258.4
00:00:00.374000,186.2
00:00:00.375000,95.0
00:00:00.376000,-7.6
00:00:00.377000,-102.6
00:00:00.378000,-193.79999999999998
00:00:00.379000,-258.4
00:00:00.380000,-300.2
00:00:00.381000,-326.8
00:00:00.382000,-307.8
00:00:00.383000,-250.79999999999998
00:00:00.384000,-174.79999999999998
00:00:00.385000,-76.0
00:00:00.386000,19.0
00:00:00.387000,114.0
00:00:00.388000,193.79999999999998
00:00:00.389000,250.79999999999998
00:00:00.390000,296.4
00:00:00.391000,323.0
00:00:00.392000,300.2
00:00:00.393000,254.6
00:00:00.394000,182.39999999999998
00:00:00.395000,91.19999999999999
00:00:00.396000,-7.6
00:00:00.397000,-110.19999999999999
00:00:00.398000,-197.6
00:00:00.399000,-258.4
00:00:00.400000,-304.0
00:00:00.401000,-326.8
00:00:00.402000,-307.8
00:00:00.403000,-247.0
00:00:00.404000,-171.0
00:00:00.405000,-76.0
00:00:00.406000,19.0
00:00:00.407000,114.0
00:00:00.408000,193.79999999999998
00:00:00.409000,250.79999999999998
00:00:00.410000,296.4
00:00:00.411000,323.0
00:00:00.412000,300.2
00:00:00.413000,254.6
00:00:00.414000,186.2
00:00:00.415000,91.19999999999999
00:00:00.416000,-11.399999999999999
00:00:00.417000,-110.19999999999999
00:00:00.418000,-197.6
00:00:00.419000,-258.4
00:00:00.420000,-300.2
00:00:00.421000,-326.8
00:00:00.422000,-307.8
00:00:00.423000,-247.0
00:00:00.424000,-171.0
00:00:00.425000,-72.2
00:00:00.426000,22.799999999999997
00:00:00.427000,114.0
00:00:00.428000,197.6
00:00:00.429000,250.79999999999998
00:00:00.430000,292.59999999999997
00:00:00.431000,319.2
00:00:00.432000,300.2
00:00:00.433000,254.6
00:00:00.434000,182.39999999999998
00:00:00.435000,87.39999999999999
00:00:00.436000,-11.399999999999999
00:00:00.437000,-110.19999999999999
00:00:00.438000,-197.6
00:00:00.439000,-254.6
00:00:00.440000,-300.2
00:00:00.441000,-326.8
00:00:00.442000,-307.8
00:00:00.443000,-247.0
00:00:00.444000,-171.0
00:00:00.445000,-72.2
00:00:00.446000,22.799999999999997
00:00:00.447000,114.0
00:00:00.448000,197.6
00:00:00.449000,247.0
00:00:00.450000,296.4
00:00:00.451000,323.0
00:00:00.452000,300.2
00:00:00.453000,254.6
00:00:00.454000,178.6
00:00:00.455000,87.39999999999999
00:00:00.456000,-11.399999999999999
00:00:00.457000,-114.0
00:00:00.458000,-197.6
00:00:00.459000,-258.4
00:00:00.460000,-300.2
00:00:00.461000,-326.8
00:00:00.462000,-307.8
00:00:00.463000,-247.0
00:00:00.464000,-167.2
00:00:00.465000,-68.39999999999999
00:00:00.466000,26.599999999999998
00:00:00.467000,117.8
00:00:00.468000,197.6
00:00:00.469000,250.79999999999998
00:00:00.470000,296.4
00:00:00.471000,319.2
00:00:00.472000,300.2
00:00:00.473000,254.6
00:00:00.474000,178.6
00:00:00.475000,83.6
00:00:00.476000,-15.2
00:00:00.477000,-114.0
00:00:00.478000,-201.39999999999998
00:00:00.479000,-258.4
00:00:00.480000,-300.2
00:00:00.481000,-326.8
00:00:00.482000,-307.8
00:00:00.483000,-247.0
00:00:00.484000,-167.2
00:00:00.485000,-68.39999999999999
00:00:00.486000,26.599999999999998
00:00:00.487000,117.8
00:00:00.488000,197.6
00:00:00.489000,250.79999999999998
00:00:00.490000,296.4
00:00:00.491000,319.2
00:00:00.492000,300.2
00:00:00.493000,254.6
00:00:00.494000,178.6
00:00:00.495000,83.6
00:00:00.496000,-19.0
00:00:00.497000,-114.0
00:00:00.498000,-201.39999999999998
00:00:00.499000,-258.4
00:00:00.500000,-300.2
00:00:00.501000,-323.0
00:00:00.502000,-304.0
00:00:00.503000,-243.2
00:00:00.504000,-167.2
00:00:00.505000,-68.39999999999999
00:00:00.506000,30.4
00:00:00.507000,125.39999999999999
00:00:00.508000,201.39999999999998
00:00:00.509000,254.6
00:00:00.510000,296.4
00:00:00.511000,323.0
00:00:00.512000,300.2
00:00:00.513000,250.79999999999998
00:00:00.514000,174.79999999999998
00:00:00.515000,83.6
00:00:00.516000,-22.799999999999997
00:00:00.517000,-117.8
00:00:00.518000,-205.2
00:00:00.519000,-277.4
00:00:00.520000,-304.0
00:00:00.521000,-323.0
00:00:00.522000,-307.8
00:00:00.523000,-239.39999999999998
00:00:00.524000,-167.2
00:00:00.525000,-68.39999999999999
00:00:00.526000,30.4
00:00:00.527000,125.39999999999999
00:00:00.528000,209.0
00:00:00.529000,273.59999999999997
00:00:00.530000,296.4
00:00:00.531000,311.59999999999997
00:00:00.532000,285.0
00:00:00.533000,254.6
00:00:00.534000,178.6
00:00:00.535000,83.6
00:00:00.536000,-19.0
00:00:00.537000,-117.8
00:00:00.538000,-209.0
00:00:00.539000,-277.4
00:00:00.540000,-304.0
00:00:00.541000,-323.0
00:00:00.542000,-285.0
00:00:00.543000,-243.2
00:00:00.544000,-167.2
00:00:00.545000,-72.2
00:00:00.546000,26.599999999999998
00:00:00.547000,125.39999999999999
00:00:00.548000,209.0
00:00:00.549000,273.59999999999997
00:00:00.550000,300.2
00:00:00.551000,311.59999999999997
00:00:00.552000,285.0
00:00:00.553000,254.6
00:00:00.554000,178.6
00:00:00.555000,87.39999999999999
00:00:00.556000,-19.0
00:00:00.557000,-121.6
00:00:00.558000,-209.0
00:00:00.559000,-277.4
00:00:00.560000,-307.8
00:00:00.561000,-323.0
00:00:00.562000,-285.0
00:00:00.563000,-243.2
00:00:00.564000,-167.2
00:00:00.565000,-72.2
00:00:00.566000,30.4
00:00:00.567000,125.39999999999999
00:00:00.568000,209.0
00:00:00.569000,269.8
00:00:00.570000,300.2
00:00:00.571000,311.59999999999997
00:00:00.572000,285.0
00:00:00.573000,254.6
00:00:00.574000,178.6
00:00:00.575000,83.6
00:00:00.576000,-19.0
00:00:00.577000,-125.39999999999999
00:00:00.578000,-212.79999999999998
00:00:00.579000,-277.4
00:00:00.580000,-307.8
00:00:00.581000,-315.4
00:00:00.582000,-281.2
00:00:00.583000,-243.2
00:00:00.584000,-167.2
00:00:00.585000,-68.39999999999999
00:00:00.586000,30.4
00:00:00.587000,125.39999999999999
00:00:00.588000,209.0
00:00:00.589000,273.59999999999997
00:00:00.590000,300.2
00:00:00.591000,307.8
00:00:00.592000,285.0
00:00:00.593000,258.4
00:00:00.594000,178.6
00:00:00.595000,87.39999999999999
00:00:00.596000,-22.799999999999997
00:00:00.597000,-121.6
00:00:00.598000,-212.79999999999998
00:00:00.599000,-277.4
00:00:00.600000,-307.8
00:00:00.601000,-315.4
00:00:00.602000,-281.2
00:00:00.603000,-243.2
00:00:00.604000,-167.2
00:00:00.605000,-72.2
00:00:00.606000,30.4
00:00:00.607000,125.39999999999999
00:00:00.608000,209.0
00:00:00.609000,269.8
00:00:00.610000,296.4
00:00:00.611000,307.8
00:00:00.612000,285.0
00:00:00.613000,254.6
00:00:00.614000,178.6
00:00:00.615000,83.6
00:00:00.616000,-19.0
00:00:00.617000,-121.6
00:00:00.618000,-209.0
00:00:00.619000,-277.4
00:00:00.620000,-304.0
00:00:00.621000,-315.4
00:00:00.622000,-281.2
00:00:00.623000,-243.2
00:00:00.624000,-167.2
00:00:00.625000,-72.2
00:00:00.626000,30.4
00:00:00.627000,125.39999999999999
00:00:00.628000,209.0
00:00:00.629000,269.8
00:00:00.630000,300.2
00:00:00.631000,307.8
00:00:00.632000,285.0
00:00:00.633000,254.6
00:00:00.634000,178.6
00:00:00.635000,87.39999999999999
00:00:00.636000,-19.0
00:00:00.637000,-121.6
00:00:00.638000,-209.0
00:00:00.639000,-277.4
00:00:00.640000,-307.8
00:00:00.641000,-307.8
00:00:00.642000,-281.2
00:00:00.643000,-243.2
00:00:00.644000,-167.2
00:00:00.645000,-68.39999999999999
00:00:00.646000,30.4
00:00:00.647000,125.39999999999999
00:00:00.648000,205.2
00:00:00.649000,269.8
00:00:00.650000,292.59999999999997
00:00:00.651000,300.2
00:00:00.652000,285.0
00:00:00.653000,250.79999999999998
00:00:00.654000,174.79999999999998
00:00:00.655000,83.6
00:00:00.656000,-19.0
00:00:00.657000,-117.8
00:00:00.658000,-209.0
00:00:00.659000,-277.4
00:00:00.660000,-300.2
00:00:00.661000,-307.8
00:00:00.662000,-285.0
00:00:00.663000,-239.39999999999998
00:00:00.664000,-167.2
00:00:00.665000,-68.39999999999999
00:00:00.666000,30.4
00:00:00.667000,125.39999999999999
00:00:00.668000,201.39999999999998
00:00:00.669000,266.0
00:00:00.670000,292.59999999999997
00:00:00.671000,304.0
00:00:00.672000,288.8
00:00:00.673000,250.79999999999998
00:00:00.674000,174.79999999999998
00:00:00.675000,83.6
00:00:00.676000,-19.0
00:00:00.677000,-121.6
00:00:00.678000,-205.2
00:00:00.679000,-273.59999999999997
00:00:00.680000,-300.2
00:00:00.681000,-307.8
00:00:00.682000,-281.2
00:00:00.683000,-239.39999999999998
00:00:00.684000,-167.2
00:00:00.685000,-72.2
00:00:00.686000,30.4
00:00:00.687000,125.39999999999999
00:00:00.688000,201.39999999999998
00:00:00.689000,266.0
00:00:00.690000,292.59999999999997
00:00:00.691000,304.0
00:00:00.692000,285.0
00:00:00.693000,247.0
00:00:00.694000,178.6
00:00:00.695000,83.6
00:00:00.696000,-19.0
00:00:00.697000,-121.6
00:00:00.698000,-205.2
00:00:00.699000,-273.59999999999997
00:00:00.700000,-300.2
00:00:00.701000,-307.8
00:00:00.702000,-281.2
00:00:00.703000,-235.6
00:00:00.704000,-167.2
00:00:00.705000,-72.2
00:00:00.706000,26.599999999999998
00:00:00.707000,125.39999999999999
00:00:00.708000,201.39999999999998
00:00:00.709000,266.0
00:00:00.710000,292.59999999999997
00:00:00.711000,300.2
00:00:00.712000,285.0
00:00:00.713000,247.0
00:00:00.714000,174.79999999999998
00:00:00.715000,83.6
00:00:00.716000,-19.0
00:00:00.717000,-117.8
00:00:00.718000,-205.2
00:00:00.719000,-273.59999999999997
00:00:00.720000,-296.4
00:00:00.721000,-307.8
00:00:00.722000,-281.2
00:00:00.723000,-235.6
00:00:00.724000,-167.2
00:00:00.725000,-68.39999999999999
00:00:00.726000,30.4
00:00:00.727000,125.39999999999999
00:00:00.728000,205.2
00:00:00.729000,266.0
00:00:00.730000,292.59999999999997
00:00:00.731000,300.2
00:00:00.732000,285.0
00:00:00.733000,247.0
00:00:00.734000,174.79999999999998
00:00:00.735000,79.8
00:00:00.736000,-19.0
00:00:00.737000,-121.6
00:00:00.738000,-209.0
00:00:00.739000,-269.8
00:00:00.740000,-296.4
00:00:00.741000,-307.8
00:00:00.742000,-281.2
00:00:00.743000,-235.6
00:00:00.744000,-159.6
00:00:00.745000,-68.39999999999999
00:00:00.746000,30.4
00:00:00.747000,125.39999999999999
00:00:00.748000,201.39999999999998
00:00:00.749000,266.0
00:00:00.750000,292.59999999999997
00:00:00.751000,300.2
00:00:00.752000,285.0
00:00:00.753000,247.0
00:00:00.754000,174.79999999999998
00:00:00.755000,79.8
00:00:00.756000,-22.799999999999997
00:00:00.757000,-125.39999999999999
00:00:00.758000,-209.0
00:00:00.759000,-273.59999999999997
00:00:00.760000,-296.4
00:00:00.761000,-307.8
00:00:00.762000,-277.4
00:00:00.763000,-235.6
00:00:00.764000,-159.6
00:00:00.765000,-68.39999999999999
00:00:00.766000,34.199999999999996
00:00:00.767000,125.39999999999999
00:00:00.768000,205.2
00:00:00.769000,266.0
00:00:00.770000,292.59999999999997
00:00:00.771000,300.2
00:00:00.772000,285.0
00:00:00.773000,243.2
00:00:00.774000,171.0
00:00:00.775000,76.0
00:00:00.776000,-26.599999999999998
00:00:00.777000,-125.39999999999999
00:00:00.778000,-209.0
00:00:00.779000,-273.59999999999997
00:00:00.780000,-296.4
00:00:00.781000,-304.0
00:00:00.782000,-277.4
00:00:00.783000,-235.6
00:00:00.784000,-159.6
00:00:00.785000,-64.6
00:00:00.786000,30.4
00:00:00.787000,125.39999999999999
00:00:00.788000,201.39999999999998
00:00:00.789000,266.0
00:00:00.790000,292.59999999999997
00:00:00.791000,300.2
00:00:00.792000,281.2
00:00:00.793000,243.2
00:00:00.794000,171.0
00:00:00.795000,76.0
00:00:00.796000,-26.599999999999998
00:00:00.797000,-125.39999999999999
00:00:00.798000,-209.0
00:00:00.799000,-269.8
00:00:00.800000,-296.4
00:00:00.801000,-304.0
00:00:00.802000,-277.4
00:00:00.803000,-235.6
00:00:00.804000,-155.79999999999998
00:00:00.805000,-64.6
00:00:00.806000,38.0
00:00:00.807000,129.2
00:00:00.808000,205.2
00:00:00.809000,266.0
00:00:00.810000,292.59999999999997
00:00:00.811000,300.2
00:00:00.812000,281.2
00:00:00.813000,243.2
00:00:00.814000,167.2
00:00:00.815000,76.0
00:00:00.816000,-26.599999999999998
00:00:00.817000,-125.39999999999999
00:00:00.818000,-209.0
00:00:00.819000,-273.59999999999997
00:00:00.820000,-296.4
00:00:00.821000,-307.8
00:00:00.822000,-277.4
00:00:00.823000,-235.6
00:00:00.824000,-155.79999999999998
00:00:00.825000,-60.8
00:00:00.826000,38.0
00:00:00.827000,129.2
00:00:00.828000,205.2
00:00:00.829000,262.2
00:00:00.830000,292.59999999999997
00:00:00.831000,300.2
00:00:00.832000,281.2
00:00:00.833000,243.2
00:00:00.834000,167.2
00:00:00.835000,76.0
00:00:00.836000,-26.599999999999998
00:00:00.837000,-125.39999999999999
00:00:00.838000,-209.0
00:00:00.839000,-273.59999999999997
00:00:00.840000,-296.4
00:00:00.841000,-307.8
00:00:00.842000,-277.4
00:00:00.843000,-231.79999999999998
00:00:00.844000,-155.79999999999998
00:00:00.845000,-57.0
00:00:00.846000,38.0
00:00:00.847000,129.2
00:00:00.848000,209.0
00:00:00.849000,266.0
00:00:00.850000,292.59999999999997
00:00:00.851000,300.2
00:00:00.852000,281.2
00:00:00.853000,243.2
00:00:00.854000,167.2
00:00:00.855000,72.2
00:00:00.856000,-30.4
00:00:00.857000,-125.39999999999999
00:00:00.858000,-209.0
00:00:00.859000,-273.59999999999997
00:00:00.860000,-296.4
00:00:00.861000,-304.0
00:00:00.862000,-277.4
00:00:00.863000,-231.79999999999998
00:00:00.864000,-155.79999999999998
00:00:00.865000,-57.0
00:00:00.866000,45.599999999999994
00:00:00.867000,133.0
00:00:00.868000,209.0
00:00:00.869000,266.0
00:00:00.870000,292.59999999999997
00:00:00.871000,300.2
00:00:00.872000,281.2
00:00:00.873000,243.2
00:00:00.874000,167.2
00:00:00.875000,72.2
00:00:00.876000,-34.199999999999996
00:00:00.877000,-129.2
00:00:00.878000,-212.79999999999998
00:00:00.879000,-273.59999999999997
00:00:00.880000,-300.2
00:00:00.881000,-304.0
00:00:00.882000,-277.4
00:00:00.883000,-231.79999999999998
00:00:00.884000,-155.79999999999998
00:00:00.885000,-57.0
00:00:00.886000,45.599999999999994
00:00:00.887000,136.79999999999998
00:00:00.888000,209.0
00:00:00.889000,266.0
00:00:00.890000,292.59999999999997
00:00:00.891000,300.2
00:00:00.892000,281.2
00:00:00.893000,243.2
00:00:00.894000,167.2
00:00:00.895000,72.2
00:00:00.896000,-34.199999999999996
00:00:00.897000,-129.2
00:00:00.898000,-216.6
00:00:00.899000,-273.59999999999997
00:00:00.900000,-300.2
00:00:00.901000,-304.0
00:00:00.902000,-277.4
00:00:00.903000,-231.79999999999998
00:00:00.904000,-155.79999999999998
00:00:00.905000,-57.0
00:00:00.906000,45.599999999999994
00:00:00.907000,136.79999999999998
00:00:00.908000,212.79999999999998
00:00:00.909000,269.8
00:00:00.910000,292.59999999999997
00:00:00.911000,300.2
00:00:00.912000,277.4
00:00:00.913000,243.2
00:00:00.914000,167.2
00:00:00.915000,72.2
00:00:00.916000,-34.199999999999996
00:00:00.917000,-129.2
00:00:00.918000,-220.39999999999998
00:00:00.919000,-277.4
00:00:00.920000,-296.4
00:00:00.921000,-307.8
00:00:00.922000,-273.59999999999997
00:00:00.923000,-231.79999999999998
00:00:00.924000,-152.0
00:00:00.925000,-57.0
00:00:00.926000,45.599999999999994
00:00:00.927000,136.79999999999998
00:00:00.928000,216.6
00:00:00.929000,269.8
00:00:00.930000,292.59999999999997
00:00:00.931000,304.0
00:00:00.932000,277.4
00:00:00.933000,243.2
00:00:00.934000,167.2
00:00:00.935000,72.2
00:00:00.936000,-34.199999999999996
00:00:00.937000,-136.79999999999998
00:00:00.938000,-224.2
00:00:00.939000,-277.4
00:00:00.940000,-300.2
00:00:00.941000,-315.4
00:00:00.942000,-277.4
00:00:00.943000,-231.79999999999998
00:00:00.944000,-152.0
00:00:00.945000,-57.0
00:00:00.946000,41.8
00:00:00.947000,136.79999999999998
00:00:00.948000,216.6
00:00:00.949000,273.59999999999997
00:00:00.950000,292.59999999999997
00:00:00.951000,304.0
00:00:00.952000,277.4
00:00:00.953000,243.2
00:00:00.954000,167.2
00:00:00.955000,72.2
00:00:00.956000,-34.199999999999996
00:00:00.957000,-129.2
00:00:00.958000,-224.2
00:00:00.959000,-277.4
00:00:00.960000,-300.2
00:00:00.961000,-315.4
00:00:00.962000,-277.4
00:00:00.963000,-231.79999999999998
